R,C,numcourse,jour,hippo,cl,dist,partant,typec,numero,cheque,cheval,sexe,age,cotedirect,coteprob,recence,ecurie,distpoids,ecar,redkm,corde,defoeil,defoeilPrec,recul,gains,musiquept,musiqueche,m1,m2,m3,m4,m5,m6,jockey,musiquejoc,montesdujockeyjour,couruejockeyjour,victoirejockeyjour,entraineur,musiqueent,monteentraineurjour,courueentraineurjour,victoireentraineurjour,coursescheval,victoirescheval,placescheval,coursesentraineur,victoiresentraineur,placeentraineur,coursesjockey,victoiresjockey,placejockey,dernierhippo,dernierealloc,derniernbpartants,dernieredist,derniereplace,dernierecote,dernierJoc,dernierEnt,dernierProp,dernierRedKm,proprietaire,nbcoursepropjour,poidmont,pourcVictJock,pourcPlaceJock,pourcVictEntHippo,pourcPlaceEntHippo,pourcVictJockHippo,pourcPlaceJockHippo,pourcVictChevalHippo,pourcPlaceChevalHippo,nbrCourseJockHippo,nbrCourseEntHippo,nbrCourseChevalHippo,pere,mere,peremere,tempstot,vha,recordG,txreclam,dernierTxreclam,gainsCarriere,gainsVictoires,gainsPlace,gainsAnneeEnCours,gainsAnneePrecedente,jumentPleine,indicateurInedit,handicapDistance,handicapPoids,nbCourseCouple,TxVictCouple,TxPlaceCouple,nbVictCouple,nbPlaceCouple,nbCourseCoupleHippo,TxVictCoupleHippo,TxPlaceCoupleHippo,nbVictCoupleHippo,nbPlaceCoupleHippo,appetTerrain,idChe,idJockey,idEntraineur,defFirstTime,oeilFirstTime,estSupplemente,oeil,devise,id,createdAt,updatedAt
Bergsaker,7,1346795,2021-12-22,Bergsaker,,2160,10,Attelé,6,94300,Pysola,F,5,0,0,50,,null,,,0,,,1,12453,7a 6a Da (20) 6a 5a 7a 6,7a 6a Da (20) 6a 5a 7a 6a 5a 7a 6a 3a Da 3a 2a 2a 5a (19) 6a 2a 6a 3a ,7,6,10,6,5,7,M. Lundahl,Da 6a Da 7a 3a 4a 3a 1a 13a 4a 3a Da 5a 3a 8a 1a 3a 5a 5a 3a 4a 4a 2a 5a Da 1a 4a Da Da 5a 10a 5a 8a 8a 8a ,1,0,0,M. Lundahl,Da 6a 4a 8a Da 7a 7a 7a 3a 4a 8a 3a 3a 6a 4a 2a 4a 6a 2a 1a 3a 13a 4a 3a Da 7a 5a 3a 8a 1a 3a 5a 7a 5a 6a 4a 3a 8a 8a 3a 4a 4a 2a 5a 1a 2a 4a Da Da 5a 10a 5a 8a 5a 5a 8a 1a 1a 4a (20) 1a ,1,0,0,20,0,6,63,6,19,37,3,10,Umaker,76700,10,1640,7,0,V. Karlsson,M. Lundahl,M. Lundahl,"1'31""8",M. Lundahl,1,,8,27,12,32,10.87,30.43,0,66.67,46,50,3,,,,,,"1'28""9",0,0,-1,-1,-1,-1,-1,0,0,-1,-1,18,0,33.33,0,6,2,0,100,0,2,1,1379951,173750,173750,0,0,0,,SEK,13467956,2021-12-22T06:39:24.000Z,2021-12-22T06:39:21.000Z
Bergsaker,7,1346795,2021-12-22,Bergsaker,,2160,10,Attelé,7,94300,Taga Blixten,H,3,0,0,26,,null,,,0,,,1,10595,Da Da 0a 3a 1a Da 3a 1a ,Da Da 3a 1a Da 3a 1a 5a 7a ,10,10,3,1,10,3,R. Bergh,4a 2a 9a 9a 1a 4a 3a 10a 2a 8a 3a Da 1a Da Da 4a Da 2a Da 3a 3a 2a 2a Da 3a 1a 5a 5a 10a 12a 6a 3a 3a 9a 1a 2a 2a Da 5a 9a Da Da 2a 10a 7a 8a 9a 11a 2a Da 6a 6a 2a 3a 1a 1a 2a 2a 1a 1a 3a 1a 6a 1a 4a 4a 8a 4a 2a Da 10a 5a 1a Da 4a Da Da 8a 2a Da 10a 3a 10a 2a 1a 4a 7a 3a 2a 1a 2a 7a Da 1a 4a 2a Da 1a 2a 3a ,7,0,0,R. Bergh,4a 1a 9a 7a 7a 2a 2a 9a 5a 9a 1a 4a 5a 1a 6a 9a 3a 10a 2a 8a 3a Da 1a Da Da 1a 4a 3a 4a 6a 3a 5a 9a Da 1a 2m 9a 1a 3a 1a 5a Da 3a 1a Da 8a 7a 1a 8a Da 2a 1a 1a 6a Da 2a Da 2a 1a 8a 1a 4a 9a 1a 7a 2a 1a 1a Da 1a 2a 11a 10a Da 2a 6a 1a 8a 3a 1a 9a 11a 1a Da 1a 1a Da 2a 8a 6a Da 3a 3a 2a 2a Da 8a 2a 5a Da ,10,0,0,10,2,4,1418,282,611,573,117,275,Ostersund,226500,8,2140,DAI,0,RN. Skoglund,R. Bergh,R.Bergh Travstall AB,,R.Bergh Travstall AB,3,,20,48,20.88,41.52,27.27,49.89,0,0,451,814,1,,,,,,"1'27""9",0,0,-1,-1,-1,-1,-1,0,0,-1,-1,2,0,0,0,0,1,0,0,0,0,2,1493650,68585,68585,0,0,0,,SEK,13467957,2021-12-22T06:39:24.000Z,2021-12-22T06:39:23.000Z
Bergsaker,7,1346795,2021-12-22,Bergsaker,,2160,10,Attelé,8,94300,Slotts Cornelia,F,5,0,0,13,,null,,,0,,,1,11037,6a Da 3a 6a 3a 10a Da Da,6a Da 3a 6a 3a 10a Da Da 6a 8a 12a 3a 2a 6a 2a (20) 7a 4a 1a 10a 2a 4a (19) 10a 9a 10a 8a 10a 7a ,6,10,3,6,3,10,Mme M. Larsson,10a 13a 7a Da 6a 4a Dm Da 3a Dm 4m 8m 5m 5m 5a 8a Da 9a 7a 7a 4a Da 8m 2m Da 3a 10a 4a 5a Da 3a 4a 6a 6a 4a 5a 3a 4a 5a 10m 8a 7m Da 7m 8a 5m 3a 5a 8a 4a 9a 6m 2a 3m 8a 3a 6a 6a 8a 6m 7a 9a 5a Da 10a 10m 8m 9a Da 8a 3a 5a 7a 1m 4a 1a 5m 4a 9a 6a 8a 4a 6a 10a 7m 7a 5a 3m 4a 2a 8a 10m 10a 5m 7m 6a 5m 6m 5m Dm ,1,0,0,Mme A. Oberg,10a 6a Dm 6a 9a Dm 4m 3a 5a Da 5a Da 6a 5a 3a 10m 5m 5a 3m 8a 7a Da 10a 3a 1m 5a 9a 8a 6a 10a 7a 5m 13a Da 6m Dm 6a 8a 11a Dm 6a 7a 10a 10a 4m 9a 10a 8a 11a 8a 1a Da 7a 2a 6a Da 11a 8m ,1,0,0,27,1,7,59,2,7,141,2,16,Bergsaker,76700,12,1640,6,0,Mme M. Larsson,Mme A. Oberg,AG. Oberg & Helen Oberg,"1'31""2",AG. Oberg & Helen Oberg,1,,1,11,4.65,17.83,1.37,9.59,0,0,146,129,1,,,,,,"1'30""3",0,0,-1,-1,-1,-1,-1,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,2,1378241,178783,150757,0,0,0,,SEK,13467958,2021-12-22T06:39:24.000Z,2021-12-22T06:39:23.000Z
Bergsaker,7,1346795,2021-12-22,Bergsaker,,2160,10,Attelé,9,94300,Ask Viktor,M,3,0,0,26,,null,,,0,,,1,11772,1a Da 1a 1a 6a,1a Da 1a 1a 6a ,1,10,1,1,6,0,U. Ohlsson,2a 12a 2a 2a 9a 3a 1a 4a 9a 4a 2a 1a 4a 8a 10a 1a 4a 7a 6a Da 9a 6a 1a 2a 4a 2a 6a 5a 3a Da 6a 2a 3a 4a 7a 8a 4a 6a 4a 1a Da 1a 1a 3a Da 1a 3a 4a Da 2a 1a Da 8a 1a 2a 2a 5a 3a 10a 4a 1a 5a 7a Da 7a 3a Da 5a 6a 6a 9a 2a 8a 4a 5a 7a 1a Da 4a 5a 4a 7a 2a 4a 6a 9a 5a 4a 8a 5a 5a 1a 4a 4a 2a 1a 10a 4a 7a 1a ,12,0,0,O. Tjomsland,Da Da 4a 1a Da 5a 7a 1a 1a 3a Da 4a Da Da Da 12a 2a 7a 2a 1a Da 5a 2a 1a 13a 1a Da 5a Da 4a 1a 1a 1a 4a 5a 6a Da 8a 12a 6a 4a 4a 1a 2a Da 3a 1a 3a 4a 9a 1a 6a 2a Da Da 1a 1a 11a 1a Da 1a 3a 2a 7a 1a 1a 4a 1a 3a 1a 5a 2a 3a 2a 1a 2a 8a 7a 9a 2a 7a 1a 3a Da 6a 3a 1a 2a 7a 1a 5a 2a 5a 4a 2a Da 4a 9a 3a 6a ,3,0,0,5,3,3,601,130,287,2180,315,793,Ostersund,76700,11,2640,1,0,U. Ohlsson,O. Tjomsland,ID International Trotting,"1'31""2",ID International Trotting,1,,14,36,21.79,41.79,16.71,38.73,50,50,1131,335,2,,,,,,"1'28""4",0,0,-1,-1,-1,-1,-1,0,0,-1,-1,4,75,75,3,3,2,50,50,1,1,1,1516918,68366,78704,0,0,0,,SEK,13467959,2021-12-22T06:39:24.000Z,2021-12-22T06:39:24.000Z
Bergsaker,8,1346796,2021-12-22,Bergsaker,,1640,10,Attelé,1,29100,Coco Loco Razz,F,5,0,0,29,,null,,,0,,DD,0,5783,8a Da Da 7a 5a Da 4a Da ,8a Da Da 7a 5a Da 4a Da Da Da (20) 2a 8a 7a 8a 7a 10a 4a 6a 2a Da (19) Da 7a Da 3a 13a 8a ,8,10,10,7,5,10,U. Ohlsson,2a 12a 2a 2a 9a 3a 1a 4a 9a 4a 2a 1a 4a 8a 10a 1a 4a 7a 6a Da 9a 6a 1a 2a 4a 2a 6a 5a 3a Da 6a 2a 3a 4a 7a 8a 4a 6a 4a 1a Da 1a 1a 3a Da 1a 3a 4a Da 2a 1a Da 8a 1a 2a 2a 5a 3a 10a 4a 1a 5a 7a Da 7a 3a Da 5a 6a 6a 9a 2a 8a 4a 5a 7a 1a Da 4a 5a 4a 7a 2a 4a 6a 9a 5a 4a 8a 5a 5a 1a 4a 4a 2a 1a 10a 4a 7a 1a ,12,0,0,T. Norberg,8a Da 5a 4a 8a 7a 4a Da 3a 7a 6a 5a Da 4a Da Da Da ,1,0,0,26,0,3,17,0,1,2180,315,793,Ostersund,29100,10,1640,NP,0,S. Edin,T. Norberg,T. Norberg ,,T. Norberg ,1,,14,36,0,6.45,16.71,38.73,0,7.14,1131,31,14,,,,,,"1'15""5",0,0,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1377811,68366,210594,0,0,0,,SEK,13467961,2021-12-22T06:41:14.000Z,2021-12-22T06:41:10.000Z
Bergsaker,8,1346796,2021-12-22,Bergsaker,,1640,10,Attelé,2,29100,Cash The Check,H,4,0,0,26,,null,,,0,,,0,8478,9a 1a Da 8a 5a Da 4a 5a ,9a 1a Da 8a 5a Da 4a 5a 2a 2a (20) 1a 7a ,9,1,10,8,5,10,Mme SH. Osterling,10a 7a 4a 3a 9a 2m 3a 7a 5a 7a 1a 4a 1a 7a 1m 9a 10a 4a 4a 3a 9a 6a 4a Dm 13a 9a 5a 7a 4m 11a Da Da 5a 3a 12a 2m 9a 1m Da 3a 8a 4a 9a 5a Dm 5m 3a 4a Da Da 2a Da 6a 3m 2a 9a 5a 8a Da 6m Da 6a Da Da 1a 7a 8a 1a 4a 4a 1m 5a 7a 8a Da 3a 6a Da 13a Dm 2a Dm 2a 4a 9a 7a 8a 1a 6a 1a 4m 3a 3a 6a 3a 8a 1a 8a Da Da ,1,0,0,L. Frolander,1a 9a 3a 1a 8a 5a Da Da 2a 8a 3a Da 5a 5a 8a 6a 5a 1a 10a 5a 5a 7a 2a Da 4a 6a 7a 8a Da 7a Dm Da 5a 11a 8a 6a 4a 3a 2a 3a Da 6a 12a 5a 12a 5a 12a 10a 4a 5a 11a 7a (20) 7a 12a 4a ,1,0,0,12,2,4,56,3,10,227,13,42,Ostersund,29100,10,1640,9,0,Mme SH. Osterling,L. Frolander,Team Cash The Check,"1'22""1",Team Cash The Check,1,,6,19,10.91,34.55,5.88,20.12,0,25,323,55,4,,,,,,"1'15""5",0,0,-1,-1,-1,-1,-1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1466425,107333,187941,0,0,0,,SEK,13467962,2021-12-22T06:41:14.000Z,2021-12-22T06:41:11.000Z
Bergsaker,8,1346796,2021-12-22,Bergsaker,,1660,10,Attelé,3,29100,Timetorock'nroll,H,6,0,0,92,,null,,,0,,DD,1,16251,Da 9a 7a 11a Da 1a (20) ,Da 9a 7a 11a Da 1a (20) Da 10a 9a 10a Da 4a Da (19) 4a 7a 1a 3a 4a 3a 6a 8a 2a (18) 4a 2a ,10,9,7,11,10,1,Mme J. Sidbäck,4a 9a Da 6a 11a 5a 12a 7a 1a 7a 6a 1a 4a 2a 6a 9a 7a 6a 1a 4a 6a 8a 3a 3a 3a 9a 4a 3a 8a 1a 4a 8a 6a 8a 3a 7a 1a 1a 4a 7a 6a 8a Da 6a 2a 4a 1a 8a 1a 5a 1a 4a 3a 3a 6a 7a 4a 8a 7a 9a 3a 2a 11a 1a 1a 7a 10a 12a 7a 1a 4a 3a 2a 2a 1a 4a 4a 2a 1a 1a 1a 4a 7a 11a 4a 1a Da 10a 6a 3a 5a 5a 9a 3a 7a 1a 4a 11a 1a 6a ,4,0,0,B. Nilsson,,1,0,0,25,2,6,0,0,0,138,25,50,Rattvik,60600,13,2140,DAI,0,O. Kylin-Blom,Mme K. Nilsson,All In Stable-Easy,,B. Nilsson & Håkan Hofling,1,,18,36,0,0,9.92,22.9,0,0,262,0,0,,,,,,"1'14""7",0,0,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1356394,165940,169268,0,0,0,,SEK,13467963,2021-12-22T06:41:14.000Z,2021-12-22T06:41:11.000Z
Bergsaker,8,1346796,2021-12-22,Bergsaker,,1660,10,Attelé,4,29100,Jack Dalton Zenz,H,7,0,0,5,,null,,,0,,,1,27413,10a 10a 11a 5a 7a 2a 2a ,10a 11a 5a 7a 2a 2a 1a 6a 2a 6m 9m 6a 2a 11a 1a 5a Da 8a 1a 8a 5a 7a 2a 3a 6a Dm (20) 10a 7a 6a 13a 1a 12a 12a 6a 3a 2a 8a 3a 4a 5a Dm 6a 10a 4a 6a Da 9a 10a 7a 10a (19) 3a 7a Da 8a 5a 10a 8a 5m 8a 7a Da 8m 10a 8m 4m 8a 8a 8a (18) 7a 8a 1a 8a Da 4a 7a 9a 2a 7a 9a Da 1a 10a 10a Da 4a (17) 7a 2a 2a 5a 5a 7a 7a 8a 8a 10a ,10,11,5,7,2,2,M. Andersson,10a 5a 4a 9a Da 9a 3a 7a 3a 7a 5a 6a 8a 11a 3a 5a 11a 5a 11a 5a 7a 1a 5a 1a 8a 9a 1a 10a Da 3a 9a 7a Da 2a 7a 2a 7a 5a 6a 4a 6a Da 5a 11a 10a 1a Da 7a 6a 7a 2a 1a 5a 4a 1a 2a 1a Da 4a 1a 2a 2a 4a 3a 9a Da 1a 5a 1a 6a 4a 2a 3a 6a Da 11a 8a 9a 1a 6a 4a 2a 8a 5a 6a 11a 5a 10a 6a 5a 1a 8a 10a 7a 1a 5a Da 4a 7a 6a ,1,0,0,M. Andersson,10a 5a 9a 3a 7a 6a 8a 11a 11a 5a 7a 5a 8a 9a 5a 9a 7a 7a 2a 6a 8a 2a 1a 6a Da 7a 6a 2a 6m 5a 4a 1a 2a 4a 9a 6m 9m 5a 1a 4a 3a 6a Da 11a 8a 9a 6m 6a 4a 2a 8a 5a 11a 5a 10a 6a 1a Da 10a 1a 5a 4a Da 4a Da 7a 1a 8a Da 1a 1a 8a 9a 2a 5a 7a Da 2a 4a 5a 3a 8a 9a 6a 3a 6a 8a Dm Dm 5a (20) 12a ,1,0,0,97,6,19,92,8,19,134,16,33,Bollnas,94300,11,2140,10,0,M. Andersson,M. Andersson,Zenz AB,"1'15""7",Zenz AB,1,,12,25,0,9.59,1.43,10,0,15.38,70,73,13,,,,,,"1'14""3",0,0,-1,-1,-1,-1,-1,0,0,-1,-1,84,7.14,20.24,6,17,10,0,20,0,2,1,1299108,192203,192203,0,0,0,,SEK,13467964,2021-12-22T06:41:14.000Z,2021-12-22T06:41:11.000Z
Bergsaker,8,1346796,2021-12-22,Bergsaker,,1660,10,Attelé,5,29100,May Lady Lear,F,6,0,0,76,,null,,,0,,DD,1,17426,Da 6a 8a Da 4a 5a Da 13a,Da 6a 8a Da 4a 5a Da 13a Da (20) 10a Da 11a 10a Da 2a 3a Da 9a (19) 4a 6a 10a 2a 10a Da Da 4a 3a 3a 5a 1a Da (18) 3a 5a 5a Da 4a 8a Da 12a 7a 7a 5a ,10,6,8,10,4,5,ME. Djuse,1a 3a Da 10a 4a Da 7a 5a 2a 1a 3a 2a 2a 4a 3a 2a Da 4a 11a 1a 5a 2a 2a 5a 1a 6a 2a 2a 6a 4a 4a 3a 7a 6a 2a 7a 1a 2a 7a 2a 2a 9a 2a 5a 1a 10a Da 8a 7a Da 5a 4a 10a 2a 7a 1a 1a 2a 10a 6a 12a Da 9a 7a 3a 8a 1a 9a 10a 7a 3a 4a 5a 4a 3a 3a 11a 4a Da 1a 4a 4a 8a 4a Da 9a Da 4a 4a 4a 9a 5a 7a Da 1a 8a Da 3a 5a Da ,6,0,0,R. Smidt,5a 1a 3a 5a Da 3a 11a 6a Da 7a 2a 5a 3a Da 2a 9a 7a 6a Da 8a 6a 1a 8a 8a 5a 8a 9a Da 5a 6a Da 11a 4a 5a 5a 3a 3a 4a 4a 1a 6a 7a Da Da 8a 10a Dm 4a 2a 1a 10m 3a 6a 7a Da 8a 5m 4a 4a 3a 4a 5a Da 9a 13a Da 5a 1a 5a 4a 4a 6a Da Da 3a 6a 3a 3a ,1,0,0,45,1,7,79,5,18,1680,201,552,Bergsaker,29100,12,2140,NP,0,Mme M. Viklund,R. Smidt,R. Smidt,,R. Smidt,1,,12,33,4.11,19.18,8.97,28.93,3.85,15.38,847,146,26,,,,,,"1'15""3",0,0,-1,-1,-1,-1,-1,0,0,-1,-1,18,5.56,22.22,1,4,11,9.09,27.27,1,3,1,1324996,197934,210508,0,0,0,,SEK,13467965,2021-12-22T06:41:14.000Z,2021-12-22T06:41:12.000Z
Bergsaker,8,1346796,2021-12-22,Bergsaker,,1660,10,Attelé,6,29100,Livi Kingdom,H,9,0,0,23,,null,,,0,,,1,12306,2a 7a 4a 10a 5a 4a 8a 0a,2a 7a 4a 10a 5a 4a 8a 2a 6a 5a 7a 6a 7a 8a (20) 8a 9a 4a 7a 13a 9a 12a 9a 9a 1a 7a 11a 4a 5a 7a 10a 2a 2a 12a (19) 3a 7a 6a 7a 11a 11a 10a 4a 3a 5a 8a 5a 9a 5a 9a 9a (18) 6a 9a 5a 7a 11a 8a 1a 12a 10a 2a (17) 7a 6a ,2,7,4,10,5,4,W. Strand,5a 2a 4a 2a 7a 7a Da 11a 7a 9a 9a 2a 5a 5a 6a 1a 8a 6a 8a 3a 1a 10a 6a 8a 2a 4a 3a 2a 4a 1a 6a 7a 7a 3a 1a 9a 4a 4a 2a 3a 2a 5a 7a 7a 5a 4a 5a 7a 5a Da 7a 5a 10a 10a 6a 2a Da 5a 6a 8a 7a Da 2a 4a 4a 5a 4a 1a 2a 6a 4a 8a 4a 1a 3a 1a 4a 7a 8a Da 5a 12a 5a 10a 4a 7a 2a 2a 12a 3a 6a 2a 2a 3a Da 9a 5a (20) 6a 7a 8a ,2,0,0,Ostman,2a 6a 9a 5a 7a 7a Da 7a 4a 10a 1a 5a 3a 8a 4a 6a 8a 7a 2a 4a 7a Da 2a 6a 3a 2a 8a 3a 5a 5a 1a 7a 10a Da 6a Da Da 5a 5a 7a Da 8a 7a 3a 10a 12a Da ,1,0,0,66,2,9,50,2,10,101,7,28,Umaker,29100,8,1640,2,0,W. Strand,Ostman,Ostman,"1'18""7",Ostman,1,,7,28,0,6.82,1.96,23.53,0,5.56,51,44,18,,,,,,"1'13""8",0,0,-1,-1,-1,-1,-1,0,0,-1,-1,1,0,100,0,1,0,0,0,0,0,1,1307015,180025,204825,0,0,0,,SEK,13467966,2021-12-22T06:41:14.000Z,2021-12-22T06:41:12.000Z
Bergsaker,8,1346796,2021-12-22,Bergsaker,,1660,10,Attelé,7,29100,Text Man Hörsta,H,4,0,0,6,,null,,,0,,,1,19795,9a 10a 8a 0a 4a 3a 6a 6a,10a 8a 4a 3a 6a 6a 9a 4a 10a Da 3a 3a 6a 5a 2a (20) 6a 9a 3a 8a 1a 13a 2a Da Da 5a 8a 7a 5a 7a 6a 6a 11a 7a 3a 5a (19) 7a 9a 3a 4a 7a 4a 5a 5a ,10,8,4,3,6,6,D. Pieters,8a 8a 10a 1a Da 8a 10a 4a 4a 11a 9a Da 5a 3a 2a 6a 7a 4a 1a 5a 2a 3a Da 1a 6a 1a 4a 5a 3a 9a 6a 10a Da 10a 12a 4a 1a 8a 1a Da 1a 2a 9a 8a 2a Da 2a 2a 3a 8a 4a 5a 7a Da 2a 2a 8a 1a 4a 7a 4a 3a 1a 5a 4a 4a 4a 4a 9a 5a 11a 6a 3a 6a 5a 4a 5a 7a 3a 10a Da 9a 10a 6a 4a 3a 1a 4a 4a 9a 7a 7a 9a 9a 5a 5a 2a 2a 4a 8a ,6,0,0,Mme V. Sundberg-Book,2a 5a 10a 8a 1a 4a 1a 10a 2a 1a 4a 1a 3a 2a 3a 1a 7a 6a 5a 6a 6a 7a 6a 6a 2a 9a 6a 10a 2a 10a 3a 3a 6a 1a 12a 4a 7a 11a 7a Da 11a 6a 9a 10a 7a 4a 12a 10a 9a Da 1a 9a 3a 3a 1a 3a Da 9a 4a 6a Dm 6a 5a 8a 2a 2a 9a 6a (20) 5a ,2,0,0,45,1,9,75,8,22,473,54,133,Ostersund,117500,11,2140,,0,D. Pieters,Mme V. Sundberg-Book,H. Sundberg,,H. Sundberg,1,,11,28,6.45,24.19,13.79,17.24,0,9.09,29,62,11,,,,,,"1'14""5",0,0,-1,-1,-1,-1,-1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1385302,111882,220540,0,0,0,,SEK,13467967,2021-12-22T06:41:14.000Z,2021-12-22T06:41:13.000Z
Bergsaker,8,1346796,2021-12-22,Bergsaker,,1660,10,Attelé,8,29100,Emirate,F,4,0,0,14,,null,,,0,,,1,21058,4a 8a 7a 6a 11a (20) 7a ,4a 8a 7a 6a 11a (20) 7a 6a 1a 7a 4a 6a 6a Da 1a 1a 3a 8a ,4,8,7,6,11,7,Mlle T. Skutnabb,8a 3a 1a 5a 4a 6a Dm 6a Da 8a 9a 6a Dm 8a 4a 8a 9m 1a 8a Dm 4a 8a 5a 4a 5a 3m 1a 10a 2a Da 11a 5a 9a 11a 9m 1a 8a 2a 8a 8a 10a 7a 7m 11a 11a 5a Dm 3a 3a 7a 10a 6a 8a 7m 5a 8a 5m 2a 10a 7m 2a 5a 7a 7a 6a 11a 5m 9a 6a Da 9a 7a 3m Da 4a 3a 7m 3a 9a 6a 11a 1a 1a 1a 2m 3a 5a 6a 2a 9a 8a 11a 5a 7a 2m 4a 9a 5a 7a Dm ,4,0,0,Mlle T. Skutnabb,3a 1a 5a 4a 8a 9a 6a 8a 8a 8a 2a 9a 11a 7a 8a 5a Da 2a 7a 6a Da 4a 9a 6a 1a 9a 11a 9a 5a 1a 8a 9a 8a 8a 9a 1a 2a 2a 5a 6a Da (20) 9a ,2,0,0,18,3,4,46,4,9,158,9,33,Ostersund,66500,12,2140,4,0,Mlle T. Skutnabb,Mlle T. Skutnabb,Stall Family Affair,"1'17""5",Stall Family Affair,1,,6,21,13.64,31.82,7.95,19.32,33.33,33.33,88,22,3,,,,,,"1'13""2",0,0,-1,-1,-1,-1,-1,0,0,-1,-1,4,0,0,0,0,1,0,0,0,0,1,1418692,105608,105608,0,0,0,,SEK,13467968,2021-12-22T06:41:14.000Z,2021-12-22T06:41:13.000Z
Bergsaker,8,1346796,2021-12-22,Bergsaker,,1660,10,Attelé,9,29100,Empty The Tanks,H,5,0,0,13,,null,,,0,,,1,21850,9a 5a 5a 3a 7a 4a 9a Da ,9a 5a 5a 3a 7a 4a 9a Da 7a 9a 1a (20) 3a 5a 3a 5a 2a 1a 8a (19) 3a 12a Da 3a 1a 5a 4a 2a ,9,5,5,3,7,4,RN. Skoglund,8a 9a 3a 1a 7a 3a 4a 7a 4a 6a 4a 1a 10a 4a 1a 1a 3a 5a 2a 3a 1a 2a 4a 2a 4a Da Da 4a 4a 4a 6a Da 3a 2a 6a 3a 2a 1a 1a 8a 4a 1a 2a 2a 3a 3a 2a 3a Da 2a 9a 4a Da 7a 3a 4a 2a 7a 5a 10a 10a 5a 3a 13a 6a 9a 1a 8a 4a 2a 1a Da 5a 9a 6a 1a 3a 1a 5a Da 9a 1a Da 8a 7a 3a 1a 8a 3a 5a 1a 4a Da 2a 1a 4a 3a 1a 3a 4a ,9,0,0,Mme L. Tallberger,6a 5a 9a 10a 10a 1a 1a 8a 2a 6a 9a 5a 5a 2a 3a 1a 8a 7a 2a 4a 4a 10a 5a 2a 5a Da 7a 1a 10a 2a 4a 11a 6a 6a 9a Da 2a 4a 6a 1a 6a 4a 1a 1a 10a 10a 3a 5a 4a Da 3a 12a 9a 8a 1a 11a 5a Da Da 4a 6a 5a 2a 3a 4a 5a 1a 5a 6a 8a 3a 4a 8a 1a 5a 2a 3a 11a 5a 5a 3a 5a 2a Da 2m 4a 4a 3a 1a 1a 2a 2a 4a 3a 5a 2a 2a 5a 7m (20) 6m ,3,0,0,27,3,10,108,13,36,1656,210,541,Bergsaker,76700,12,2140,9,0,Mme J. Sidbäck,Mme L. Tallberger,Biteline AB & F.Melin &Co,"1'17""9",Biteline AB & F.Melin &Co,1,,13,33,12.79,32.56,10.43,31.18,0,33.33,930,86,6,,,,,,"1'13""4",0,0,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1377628,132436,204706,0,0,0,,SEK,13467969,2021-12-22T06:41:14.000Z,2021-12-22T06:41:14.000Z
